Id,LotArea,Street,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SalePrice
873,27650,Pave,Inside,7,7,1960,2007,585,2069,0,2069,2,0,4,1,9,1,Attchd,1960,2,505,2008,242000
874,5825,Pave,Inside,4,5,1926,1953,600,747,0,747,1,0,1,1,5,0,Detchd,1953,2,528,2006,79900
875,10083,Pave,Inside,7,5,2003,2003,1176,1200,0,1200,2,0,2,1,5,0,Attchd,2003,2,555,2009,184900
876,9675,Pave,Inside,7,5,2005,2005,1113,1113,858,1971,2,1,3,1,8,1,Attchd,2005,2,689,2009,253000
877,8760,Pave,Inside,7,5,2006,2006,1391,1391,571,1962,2,1,3,1,7,0,Attchd,2006,3,868,2006,239799
878,24090,Pave,Inside,7,7,1940,1950,1032,1207,1196,2403,2,0,4,1,10,2,Attchd,1940,1,349,2010,244400
879,12640,Pave,Inside,6,5,1976,1976,1728,1728,0,1728,2,0,4,2,8,0,Attchd,1976,2,574,2006,150900
880,8755,Pave,FR2,7,5,1999,1999,992,1022,1038,2060,2,1,3,1,8,1,BuiltIn,1999,2,390,2009,214000
881,7711,Pave,Inside,4,3,1977,1977,1440,1440,0,1440,2,0,4,2,8,0,NA,NA,0,0,2007,150000
882,25000,Pave,Inside,5,4,1967,1967,1632,1632,0,1632,2,0,4,2,8,0,Attchd,1967,2,576,2007,143000
883,14375,Pave,CulDSac,6,6,1958,1958,819,1344,0,1344,1,0,3,1,7,1,Basment,1958,2,525,2009,137500
884,8820,Pave,Corner,5,6,1890,1996,1088,1188,561,1869,1,0,2,1,7,0,Detchd,1963,2,456,2009,124900
885,8163,Pave,Inside,5,6,1959,1959,1144,1144,0,1144,1,0,3,1,6,1,Attchd,1959,1,796,2006,143000
886,14536,Pave,Inside,8,5,2002,2003,1616,1629,0,1629,2,0,3,1,9,1,Attchd,2002,3,808,2007,270000
887,14006,Pave,Inside,7,5,2002,2002,936,936,840,1776,2,1,3,1,7,1,Attchd,2002,2,474,2006,192500
888,9360,Pave,Inside,6,7,1972,2006,1161,1381,0,1381,1,1,3,1,5,1,Attchd,1972,2,676,2010,197500
889,7200,Pave,Inside,5,8,1950,2002,864,864,0,864,1,0,3,1,5,0,Detchd,1980,2,720,2007,129000
890,7800,Pave,Corner,5,5,1965,1965,828,965,0,965,1,0,3,1,6,0,Detchd,1979,1,300,2006,119900
891,7200,Pave,Inside,5,8,1972,2003,768,768,0,768,1,0,2,1,5,0,Detchd,1974,1,396,2009,133900
892,11075,Pave,Inside,5,4,1969,1969,784,1168,800,1968,2,1,4,1,7,1,Attchd,1969,2,530,2008,172000
893,9400,Pave,CulDSac,6,5,1975,1975,945,980,0,980,2,0,4,0,4,0,NA,NA,0,0,2006,127500
894,7136,Pave,Inside,6,6,1946,1950,979,979,979,1958,2,0,4,2,8,0,Attchd,1946,2,492,2007,145000
895,1300,Pave,Inside,6,6,1980,1980,561,561,668,1229,1,1,2,1,5,1,Attchd,1980,2,462,2009,124000
896,7420,Pave,Inside,5,5,1962,1962,1057,1057,0,1057,1,0,3,1,6,0,Detchd,1977,2,576,2007,132000
897,8450,Pave,Inside,7,5,2003,2003,1337,1337,0,1337,2,0,3,1,6,0,Attchd,2003,2,531,2007,185000
898,2572,Pave,FR2,7,5,1999,1999,696,696,720,1416,2,1,3,1,6,0,Detchd,1999,2,484,2010,155000
899,7207,Pave,Inside,5,7,1958,2008,858,858,0,858,1,0,2,1,4,0,NA,NA,0,0,2010,116500
900,12227,Pave,Corner,6,7,1977,1995,1330,1542,1330,2872,2,1,4,1,11,1,Attchd,1977,2,619,2008,272000
901,2308,Pave,Corner,6,6,1976,1976,804,804,744,1548,2,1,3,1,7,1,Detchd,1976,2,440,2007,155000
902,11923,Pave,Corner,9,5,2007,2007,1800,1800,0,1800,2,0,2,1,7,0,Attchd,2007,2,702,2009,239000
903,11316,Pave,Corner,7,5,2002,2003,817,824,1070,1894,2,1,4,1,8,1,BuiltIn,2002,2,510,2010,214900
904,10237,Pave,Inside,6,5,2005,2007,783,783,701,1484,2,1,3,1,8,1,Attchd,2005,2,393,2007,178900
905,9600,Pave,Inside,5,7,1940,1950,728,976,332,1308,1,1,2,1,7,2,Detchd,1940,1,256,2009,160000
906,7390,Pave,Inside,5,7,1955,1955,1098,1098,0,1098,1,0,3,1,6,0,Attchd,1955,1,260,2008,135000
907,5925,Pave,Inside,3,6,1910,1950,600,600,368,968,1,0,2,1,6,0,NA,NA,0,0,2009,37900
908,10382,Pave,Inside,6,5,1958,1958,588,1095,0,1095,1,0,2,1,6,0,Attchd,1958,1,264,2006,140000
909,10800,Pave,Inside,4,4,1949,1950,720,720,472,1192,1,1,4,1,6,0,NA,NA,0,0,2006,135000
910,2268,Pave,Inside,7,5,2003,2004,764,764,862,1626,2,0,2,1,6,0,BuiltIn,2003,2,474,2009,173000
911,7892,Pave,Inside,6,5,1979,1979,918,918,0,918,2,0,2,1,5,1,Attchd,1979,1,264,2010,99500
912,11639,Pave,Corner,7,5,2007,2008,1428,1428,0,1428,2,0,3,1,6,0,Attchd,2007,2,480,2008,182000
913,11414,Pave,Corner,7,8,1910,1993,728,1136,883,2019,1,0,3,1,8,0,Detchd,1997,2,532,2009,167500
914,2651,Pave,FR2,7,5,2000,2000,673,673,709,1382,2,1,3,1,6,0,Detchd,2000,2,490,2006,165000
915,5900,Pave,Inside,4,7,1923,1958,440,869,0,869,1,0,2,1,4,0,NA,NA,0,0,2006,85500
916,4274,Pave,Inside,7,5,2006,2007,1241,1241,0,1241,1,1,1,1,4,0,Attchd,2007,2,569,2007,199900
917,9450,Pave,Inside,4,5,1954,1954,894,894,0,894,1,0,3,1,5,0,Detchd,1999,2,400,2007,110000
918,8816,Pave,Corner,5,6,1963,1963,1121,1121,0,1121,1,0,3,1,5,0,Detchd,1963,2,480,2009,139000
919,12122,Pave,Corner,7,9,1961,2007,944,999,0,999,1,0,3,1,6,0,Attchd,1961,2,588,2008,178400
920,12203,Pave,Corner,8,5,1998,1999,1225,1276,1336,2612,2,1,4,1,8,1,Attchd,1998,3,676,2009,336000
921,3182,Pave,Inside,7,5,2007,2007,1266,1266,0,1266,2,0,2,1,6,1,Attchd,2007,2,388,2008,159895
922,11250,Pave,Corner,8,5,2002,2002,1128,1149,1141,2290,2,1,4,1,9,1,Attchd,2002,2,779,2008,255900
923,10125,Pave,Inside,5,5,1977,1977,0,1302,432,1734,2,0,4,2,8,0,Attchd,1977,2,539,2009,126000
924,10880,Pave,Inside,5,5,1950,1950,1164,1164,0,1164,1,0,3,1,5,0,Detchd,1950,1,240,2008,125000
925,5310,Pave,Corner,6,8,1910,2003,485,1001,634,1635,1,0,2,1,5,0,Attchd,1950,1,255,2006,117000
926,10159,Pave,Inside,9,5,2009,2010,1930,1940,0,1940,2,1,3,1,8,1,Attchd,2010,3,606,2010,395192
927,12046,Pave,Inside,6,6,1976,1976,848,1118,912,2030,2,1,4,1,8,1,Attchd,1976,2,551,2007,195000
928,8125,Pave,Inside,7,5,2006,2006,770,778,798,1576,2,1,3,1,6,0,Attchd,2006,2,614,2006,197000
929,9452,Pave,Inside,8,5,1997,1998,1396,1407,985,2392,2,1,3,1,7,1,Attchd,1997,3,870,2006,348000
930,17671,Pave,Corner,8,9,1882,1986,916,916,826,1742,1,1,4,1,8,1,Attchd,1925,2,424,2009,168000
931,9760,Pave,Inside,6,8,1964,1993,822,1020,831,1851,2,1,3,1,7,1,Attchd,1964,2,440,2007,187000
932,8846,Pave,Inside,6,5,2005,2006,750,750,750,1500,2,1,3,1,6,0,Attchd,2005,2,564,2006,173900
933,12456,Pave,FR2,10,5,2006,2007,1700,1718,0,1718,2,0,3,1,7,1,Attchd,2008,3,786,2009,337500
934,4712,Pave,Inside,4,7,1946,1950,747,774,456,1230,1,1,3,1,5,0,Detchd,1946,1,305,2006,121600
935,10659,Pave,Inside,5,6,1961,1961,1050,1050,0,1050,1,0,3,1,6,0,Attchd,1961,1,368,2006,136500
936,11717,Pave,Inside,6,6,1970,1970,1442,1442,0,1442,2,0,2,1,6,1,Attchd,1970,2,615,2009,185000
937,9786,Pave,Inside,3,4,1922,1950,1007,1077,0,1077,1,0,3,1,6,1,Detchd,1922,1,210,2006,91000
938,6762,Pave,Inside,7,5,2006,2006,1187,1208,0,1208,2,0,2,1,6,0,Attchd,2006,2,632,2010,206000
939,10206,Pave,Corner,3,3,1952,1952,0,944,0,944,1,0,2,1,4,0,Detchd,1956,2,528,2009,82000
940,5400,Pave,Corner,5,6,1920,1950,691,691,0,691,1,0,2,1,4,0,Detchd,1920,1,216,2007,86000
941,11957,Pave,Inside,8,5,2006,2006,1574,1574,0,1574,2,0,3,1,7,1,Attchd,2006,3,824,2008,232000
942,11500,Pave,Corner,5,6,1976,1976,1680,1680,0,1680,2,0,4,2,8,0,Detchd,1976,2,528,2007,136905
943,3182,Pave,Inside,7,5,2005,2006,1346,1504,0,1504,2,0,1,1,7,1,Attchd,2005,2,457,2009,181000
944,8385,Pave,Inside,5,8,1977,1977,985,985,0,985,2,0,3,1,6,0,Attchd,1977,1,328,2008,149900
945,12155,Pave,Inside,6,3,1970,1970,1657,1657,0,1657,2,0,3,1,7,1,Attchd,1970,2,484,2007,163500
946,2217,Pave,Inside,4,4,1970,1970,546,546,546,1092,1,1,3,1,6,0,Attchd,1970,1,286,2009,88000
947,12118,Pave,CulDSac,7,5,2004,2005,1710,1710,0,1710,2,0,3,1,7,1,Attchd,2004,2,550,2009,240000
948,6000,Pave,Inside,5,5,1926,1950,1008,1008,0,1522,2,0,4,1,7,0,NA,NA,0,0,2006,102000
949,21286,Pave,Inside,5,5,1948,1950,720,720,551,1271,2,0,4,1,7,1,Attchd,1948,1,312,2008,135000
950,9825,Pave,Inside,5,5,1965,1965,0,1664,0,1664,2,0,4,2,8,0,NA,NA,0,0,2010,100000
951,10592,Pave,Inside,6,7,1923,1996,602,900,602,1502,1,1,3,1,7,2,Detchd,1923,1,180,2007,165000
952,7200,Pave,Inside,5,4,1910,2006,1022,1022,0,1022,1,0,2,1,4,0,Detchd,1956,1,280,2009,85000
953,11664,Pave,Inside,6,5,1948,1950,1082,1082,0,1082,1,0,2,1,5,1,Detchd,1948,1,240,2007,119200
954,8400,Pave,Inside,8,6,2001,2001,810,810,855,1665,2,1,3,1,6,0,Attchd,2001,2,528,2009,227000
955,11883,Pave,Inside,7,5,1996,1996,1504,1504,0,1504,2,0,3,1,6,1,Attchd,1996,2,478,2009,203000
956,5814,Pave,CulDSac,8,5,1984,1984,1220,1360,0,1360,1,0,1,1,4,1,Attchd,1984,2,565,2009,187500
957,10784,Pave,FR2,7,5,1991,1992,384,802,670,1472,2,1,3,1,7,1,Attchd,1991,2,402,2007,160000
958,3013,Pave,Inside,7,5,2005,2005,1362,1506,0,1506,2,0,2,1,6,1,Attchd,2005,2,440,2006,213490
959,7024,Pave,Inside,4,5,2005,2005,1132,1132,0,1132,1,1,2,1,5,0,Attchd,2005,2,451,2008,176000
960,7406,Pave,Inside,7,5,2006,2006,1199,1220,0,1220,2,0,2,1,6,0,Attchd,2006,2,632,2006,194000
961,9439,Pave,Inside,5,5,1930,1950,912,912,336,1248,1,0,2,1,6,0,Detchd,1957,1,160,2007,87000
962,3182,Pave,Inside,7,5,2005,2006,1346,1504,0,1504,2,0,2,1,7,1,Attchd,2005,2,437,2008,191000
963,15498,Pave,Corner,8,6,1976,1976,1565,2898,0,2898,2,0,2,1,10,1,Attchd,1976,2,665,2008,287000
964,7700,Pave,Corner,5,5,1972,1972,882,882,0,882,1,0,3,1,5,0,Detchd,1980,2,461,2007,112500
965,9300,Pave,Inside,5,5,1960,1960,1268,1264,0,1264,1,0,3,1,6,2,Attchd,1960,2,461,2010,167500
966,9520,Pave,Inside,8,5,2007,2008,1638,1646,0,1646,2,0,3,1,7,1,Attchd,2008,3,800,2008,293077
967,9492,Pave,Inside,5,5,1941,1950,768,968,408,1376,1,0,3,1,6,1,Attchd,1941,1,240,2007,105000
968,1680,Pave,Inside,6,7,1972,1972,672,672,546,1218,1,1,3,1,7,0,Detchd,1972,1,264,2006,118000
969,7082,Pave,Inside,5,8,1916,1995,686,948,980,1928,2,0,5,2,10,0,NA,NA,0,0,2006,160000
970,15863,Pave,Corner,7,3,1920,1970,824,1687,998,3082,2,1,5,1,12,2,Basment,1970,2,672,2009,197000
971,14541,Pave,Corner,8,7,1993,1993,1338,1352,1168,2520,2,1,5,1,10,1,Attchd,1993,3,796,2006,310000
972,8125,Pave,Inside,7,5,2002,2002,1654,1654,0,1654,2,0,3,1,6,0,Attchd,2002,3,900,2006,230000
973,6305,Pave,Inside,5,7,1938,1950,920,954,0,954,1,0,2,1,5,1,Basment,1938,1,240,2007,119750
974,11500,Pave,CulDSac,4,3,1957,1957,0,845,0,845,1,0,3,1,5,0,Detchd,1957,1,290,2009,84000
975,12898,Pave,Inside,9,5,2007,2008,1620,1620,0,1620,2,0,2,1,6,1,Attchd,2008,3,912,2009,315500
976,9240,Pave,Inside,8,5,2001,2002,1055,1055,1208,2263,2,1,3,1,7,1,BuiltIn,2001,2,905,2008,287000
977,1533,Pave,Inside,4,6,1970,2008,546,798,546,1344,1,1,3,1,6,1,NA,NA,0,0,2009,97000
978,1477,Pave,Inside,4,4,1970,1970,630,630,0,630,1,0,1,1,3,0,Attchd,1970,1,286,2009,80000
979,13125,Pave,Corner,5,4,1957,2000,1134,1803,0,1803,2,0,3,1,8,1,Attchd,1957,2,484,2006,155000
980,9130,Pave,Inside,6,8,1966,2000,800,800,832,1632,1,1,4,1,7,0,Attchd,1966,2,484,2008,173000
981,5381,Pave,Inside,6,5,2005,2005,1306,1306,0,1306,2,0,1,1,5,1,Attchd,2005,2,624,2009,196000
982,11839,Pave,Inside,7,5,1990,1990,1475,1532,797,2329,2,1,4,1,10,1,Attchd,1990,2,514,2008,262280
983,9600,Pave,Inside,8,5,1981,1981,2524,2524,0,2524,2,1,4,1,9,1,Attchd,1981,2,542,2009,278000
984,13680,Pave,CulDSac,3,5,1955,1955,0,1733,0,1733,2,0,4,1,8,1,Attchd,1955,2,452,2009,139600
985,16056,Pave,Inside,9,5,2005,2006,1992,1992,876,2868,3,1,4,1,11,1,BuiltIn,2005,3,716,2006,556581
986,9245,Pave,Inside,5,5,1994,1995,990,990,0,990,1,0,3,1,5,0,Detchd,1996,2,672,2008,145000
987,21750,Pave,Inside,5,4,1960,2006,0,1771,0,1771,1,0,3,1,9,1,Attchd,1960,2,336,2009,115000
988,11100,Pave,Inside,4,7,1946,2006,0,930,0,930,1,0,2,1,6,0,Detchd,1946,1,308,2010,84900
989,8993,Pave,Inside,7,5,2007,2007,1302,1302,0,1302,2,0,3,1,6,0,Attchd,2007,2,436,2007,176485
990,11175,Pave,Corner,7,5,2007,2007,1316,1316,0,1316,2,0,3,1,6,1,Attchd,2007,2,440,2007,200141
991,9500,Pave,Corner,6,6,1964,1978,816,1127,850,1977,1,1,4,1,9,1,Attchd,1964,2,540,2007,165000
992,8562,Pave,Inside,5,6,1957,2002,1216,1526,0,1526,1,0,4,1,7,1,Basment,1957,1,364,2010,144500
993,11367,Pave,Corner,8,5,2002,2002,1065,1091,898,1989,2,1,3,1,7,1,Attchd,2002,2,586,2006,255000
994,11361,Pave,Inside,6,5,1976,1976,1193,1523,0,1523,2,0,3,1,7,1,Attchd,1976,2,478,2008,180000
995,7052,Pave,Inside,7,5,2005,2005,1364,1364,0,1364,2,0,2,1,6,1,Attchd,2005,2,484,2006,185850
996,29959,Pave,FR2,7,6,1994,1994,973,979,871,1850,2,1,3,1,7,1,BuiltIn,1994,2,467,2009,248000
997,11308,Pave,Inside,9,5,2008,2008,1104,1130,1054,2184,2,1,3,1,10,1,Attchd,2008,3,836,2009,335000
998,11275,Pave,Corner,6,7,1932,1950,854,1096,895,1991,1,1,3,1,7,1,Detchd,1977,2,432,2007,220000
999,4920,Pave,Inside,8,5,2001,2001,1338,1338,0,1338,2,0,2,1,6,0,Attchd,2001,2,582,2010,213500
1000,18000,Grvl,Inside,3,4,1935,1950,894,894,0,894,1,0,2,1,6,0,Detchd,1994,3,1248,2008,81000
1001,13600,Pave,Inside,5,5,1900,1950,662,1422,915,2337,2,0,5,2,10,0,Detchd,1945,2,560,2007,90000
1002,6000,Pave,Inside,6,6,1925,1980,1103,1103,0,1103,1,0,2,1,5,1,Detchd,1976,2,440,2006,110500
1003,11000,Pave,CulDSac,5,6,1966,1966,1154,1154,0,1154,1,1,3,1,6,1,Attchd,1966,2,480,2009,154000
1004,14000,Pave,Inside,7,5,1996,1997,1306,1306,954,2260,2,1,3,1,7,0,Attchd,1996,2,533,2010,328000
1005,7837,Pave,Inside,6,7,1993,1994,799,799,772,1571,2,1,3,1,7,1,Attchd,1993,2,380,2009,178000
1006,9760,Pave,Inside,6,6,1964,1964,780,798,813,1611,1,1,4,1,7,0,Attchd,1964,2,442,2008,167900
1007,3964,Pave,Inside,6,4,1973,1973,942,1291,1230,2521,2,1,5,1,10,1,Attchd,1973,2,576,2006,151400
1008,9600,Pave,Inside,5,7,1949,2003,845,893,0,893,1,0,2,1,4,0,Detchd,1985,2,576,2007,135000
1009,10152,Pave,Inside,5,5,1956,1956,1048,1048,0,1048,1,0,3,1,6,0,Attchd,1956,1,286,2007,135000
1010,11700,Pave,Inside,6,6,1968,1968,727,829,727,1556,1,1,4,1,8,0,Attchd,1968,2,441,2009,154000
1011,7585,Pave,Inside,5,3,1948,1950,810,1002,454,1456,1,0,4,1,7,1,Detchd,1954,1,280,2006,91500
1012,7950,Pave,Corner,6,6,1977,1977,690,698,728,1426,1,1,3,1,6,0,Attchd,1977,2,440,2009,159500
1013,8556,Pave,Inside,7,5,2006,2006,1240,1240,0,1240,2,0,2,1,5,0,Attchd,2006,3,826,2007,194000
1014,13125,Pave,Inside,7,6,1940,1984,800,960,780,1740,1,1,3,1,6,2,Attchd,1940,1,240,2007,219500
1015,10800,Pave,Inside,5,8,1936,1989,796,1096,370,1466,2,0,3,1,7,1,Attchd,1950,2,566,2006,170000
1016,15870,Pave,Corner,5,5,1969,1969,1096,1096,0,1096,1,0,3,1,6,0,Attchd,1969,1,299,2006,138800
1017,4435,Pave,Inside,6,5,2004,2004,848,848,0,848,1,0,1,1,3,1,Attchd,2004,2,420,2006,155900
1018,8775,Pave,Inside,5,5,1994,1994,990,990,0,990,1,0,3,1,5,0,Attchd,1996,1,299,2007,126000
1019,11040,Pave,Inside,6,7,1971,2004,1258,1258,0,1258,2,0,3,1,5,0,Attchd,1971,2,528,2008,145000
1020,7500,Pave,Corner,5,5,1963,1963,1040,1040,0,1040,1,1,3,1,5,0,Attchd,1963,1,308,2010,133000
1021,8749,Pave,Inside,7,5,2002,2002,1459,1459,0,1459,2,0,3,1,6,1,Attchd,2002,2,527,2007,192000
1022,8400,Pave,Inside,6,5,1925,1950,1181,1390,304,1694,2,0,4,1,7,1,Detchd,1925,2,576,2008,136500
1023,9230,Pave,Corner,5,8,1965,1998,864,1200,0,1200,1,1,1,1,6,0,Detchd,1977,2,884,2006,146000
1024,5868,Pave,Inside,5,7,1956,2000,936,936,0,936,1,0,2,1,4,0,Attchd,1956,1,308,2010,129000
1025,9317,Pave,Inside,6,5,2006,2006,1314,1314,0,1314,2,0,3,1,6,1,Attchd,2006,2,440,2007,176432
1026,6882,Pave,Inside,6,7,1914,2006,684,773,582,1355,1,1,3,1,7,0,NA,NA,0,0,2007,127000
1027,3696,Pave,Inside,8,5,1986,1986,1074,1088,0,1088,1,1,2,1,5,0,Attchd,1987,2,461,2007,170000
1028,6000,Pave,Inside,4,6,1936,1950,672,757,567,1324,1,0,3,1,6,0,Detchd,1936,1,240,2009,128000
1029,11880,Pave,Inside,7,5,1978,1978,1271,1601,0,1601,2,0,3,1,7,1,Attchd,1978,2,478,2009,157000
1030,8400,Pave,Inside,2,5,1920,1950,290,438,0,438,1,0,1,1,3,0,Detchd,1930,1,246,2009,60000
1031,9758,Pave,Inside,5,5,1971,1971,950,950,0,950,1,0,3,1,5,0,Detchd,1981,1,280,2007,119500
1032,7000,Pave,Inside,5,7,1960,2002,1010,1134,0,1134,1,0,2,1,6,0,Attchd,1960,1,254,2007,135000
1033,8910,Pave,Corner,6,6,1959,1959,655,1194,0,1194,1,0,3,1,6,1,BuiltIn,1954,2,539,2006,159500
1034,2016,Pave,Inside,5,5,1970,1970,630,630,672,1302,2,1,3,1,6,0,Detchd,1970,2,440,2007,106000
1035,12256,Pave,Corner,8,5,1994,1995,1463,1500,1122,2622,2,1,3,1,9,2,Attchd,1994,2,712,2010,325000
1036,10357,Pave,Corner,7,5,1990,1991,910,1442,0,1442,2,0,3,1,6,1,Attchd,1990,2,719,2007,179900
1037,23257,Pave,CulDSac,7,5,2006,2006,868,887,1134,2021,2,1,3,1,9,1,BuiltIn,2006,2,422,2006,274725
1038,8063,Pave,Inside,6,5,2000,2000,924,948,742,1690,2,1,3,1,7,1,Attchd,2000,2,463,2007,181000
1039,11362,Pave,Inside,8,5,2004,2005,1836,1836,0,1836,2,0,3,1,7,1,Attchd,2004,3,862,2009,280000
1040,8000,Pave,Inside,6,5,1995,1996,773,773,885,1658,2,1,3,1,8,1,Attchd,1995,2,431,2008,188000
1041,10480,Pave,Inside,7,6,1976,1976,803,1098,866,1964,2,1,4,1,8,1,Attchd,1976,2,483,2008,205000
1042,7100,Pave,Corner,5,7,1957,1957,816,816,0,816,1,0,2,1,5,0,Detchd,1957,1,308,2006,129900
1043,8923,Pave,Inside,5,7,1953,2006,1008,1008,0,1008,1,0,2,1,6,0,Attchd,1953,1,240,2007,134500
1044,5400,Pave,Inside,5,7,1954,2000,833,833,0,833,1,0,2,1,4,0,Detchd,1955,1,326,2006,117000
1045,12085,Pave,Inside,8,5,2007,2007,1734,1734,0,1734,2,0,3,1,7,1,Attchd,2007,3,928,2007,318000
1046,7750,Pave,Inside,8,5,2002,2002,408,779,640,1419,2,1,3,1,7,1,BuiltIn,2002,2,527,2009,184100
1047,9764,Pave,FR2,5,7,1967,2003,894,894,0,894,1,0,3,1,5,0,Attchd,1967,2,450,2008,130000
1048,13825,Pave,Inside,5,6,1958,1987,533,1021,580,1601,1,0,3,1,6,0,BuiltIn,1958,1,300,2008,140000
1049,7560,Pave,Inside,5,5,1959,1959,1040,1040,0,1040,1,0,3,1,6,0,Attchd,1959,1,286,2006,133700
1050,8263,Pave,Inside,6,5,1920,1950,1012,1012,0,1012,1,0,2,1,6,1,Detchd,1920,1,308,2007,118400
1051,10084,Pave,Inside,7,5,2005,2006,1552,1552,0,1552,2,0,3,1,7,0,Attchd,2005,3,782,2006,212900
1052,8926,Pave,Corner,4,3,1956,1956,672,960,0,960,1,0,3,1,5,0,Basment,1956,1,288,2009,112000
1053,9405,Pave,Inside,5,9,1947,2008,698,698,0,698,1,0,2,1,4,0,NA,NA,0,0,2009,118000
1054,9125,Pave,Inside,7,5,1992,1992,384,812,670,1482,2,1,3,1,7,1,Attchd,1992,2,392,2007,163900
1055,10434,Pave,Inside,4,5,1955,1955,1005,1005,0,1005,1,0,2,1,5,1,Detchd,1977,2,672,2009,115000
1056,3684,Pave,Inside,7,5,2007,2007,1373,1555,0,1555,2,0,2,1,7,1,Attchd,2007,3,660,2009,174000
1057,14572,Pave,Corner,7,5,2004,2004,1530,1530,0,1530,2,0,3,1,7,1,Attchd,2004,3,630,2007,259000
1058,11796,Pave,Inside,7,5,2004,2005,847,847,1112,1959,2,1,4,1,8,1,BuiltIn,2004,2,434,2007,215000
1059,7200,Pave,Inside,5,5,1980,1980,936,936,0,936,1,0,2,1,4,0,Detchd,1980,2,672,2007,140000
1060,7804,Pave,Inside,4,3,1928,1950,1122,1328,653,1981,2,0,4,1,7,2,Detchd,1981,2,576,2009,135000
1061,10712,Pave,Inside,5,5,1991,1992,974,974,0,974,1,0,3,1,5,0,NA,NA,0,0,2007,93500
1062,9900,Pave,Inside,6,4,1880,1950,1008,1178,1032,2210,2,0,5,1,8,0,Detchd,1930,1,205,2007,117500
1063,9828,Pave,Inside,8,5,1995,1995,1128,1142,878,2020,2,1,3,1,8,1,Attchd,1995,2,466,2009,239500
1064,8773,Pave,Inside,6,5,1997,1997,916,916,684,1600,2,1,3,1,7,1,Attchd,1997,2,460,2007,169000
1065,6180,Pave,Corner,6,5,1926,1950,960,986,0,986,1,0,2,1,5,1,Detchd,1926,1,180,2007,102000
1066,9600,Pave,Inside,6,5,1950,1950,1032,1032,220,1252,1,0,3,1,6,0,Attchd,1950,1,288,2008,119000
1067,6342,Pave,Inside,5,8,1875,1996,780,780,240,1020,1,0,2,1,6,0,NA,NA,0,0,2010,94000
1068,9819,Pave,Inside,6,5,1977,1977,1567,1567,0,1567,2,0,2,1,5,2,Attchd,1977,2,714,2009,196000
1069,8731,Pave,Inside,5,5,1920,1950,915,1167,0,1167,1,0,3,1,6,1,Detchd,1972,2,495,2007,144000
1070,7350,Pave,Corner,5,7,1951,1951,952,952,0,952,1,0,2,1,4,0,Detchd,1988,2,840,2008,139000
1071,10304,Pave,CulDSac,5,7,1976,1976,780,1088,780,1868,2,1,4,1,9,1,Attchd,1976,2,484,2009,197500
1072,9965,Pave,Inside,8,5,2006,2007,1466,1466,1362,2828,3,0,4,1,11,1,BuiltIn,2006,3,1052,2007,424870
1073,9000,Pave,Inside,5,3,1959,1959,1006,1006,0,1006,1,0,3,1,5,0,NA,NA,0,0,2008,80000
1074,12180,Pave,Inside,4,4,1941,1950,672,672,252,924,1,0,2,1,5,0,Detchd,1941,1,280,2010,80000
1075,6240,Pave,Inside,5,6,1928,1950,1042,1042,534,1576,1,0,3,1,8,1,Detchd,1928,1,225,2006,149000
1076,11200,Pave,Inside,6,5,1985,1985,1298,1298,0,1298,2,0,3,1,5,1,Attchd,1985,2,403,2006,180000
1077,12000,Pave,Inside,7,7,1941,1950,704,860,704,1564,1,1,3,1,7,1,Attchd,1941,1,234,2009,174500
1078,5700,Pave,Inside,7,7,1926,1950,572,572,539,1111,1,0,2,1,5,1,Detchd,1982,1,288,2008,116900
1079,9000,Pave,Inside,7,9,1920,1988,650,832,650,1482,1,0,3,1,7,0,Detchd,1930,2,324,2009,143000
1080,8280,Pave,Inside,6,5,1950,1950,932,932,0,932,1,0,2,1,4,1,Attchd,1950,1,306,2007,124000
1081,17755,Pave,Inside,5,4,1959,1959,1466,1466,0,1466,1,1,3,1,6,2,Attchd,1959,2,528,2006,149900
1082,14115,Pave,Inside,6,7,1956,2004,1073,1811,0,1811,1,0,2,1,6,1,Attchd,1956,2,470,2006,230000
1083,5890,Pave,Corner,6,8,1930,2007,816,816,0,816,1,0,2,1,5,0,Detchd,2002,1,432,2008,120500
1084,13700,Pave,Inside,7,6,1965,1988,864,902,918,1820,1,2,4,1,8,2,Attchd,1965,2,492,2008,201800
1085,10768,Pave,Corner,5,8,1976,2004,1437,1437,0,1437,2,0,3,1,6,1,Attchd,1976,2,528,2007,218000
1086,9350,Pave,Inside,5,8,1965,1999,1219,1265,0,1265,2,0,3,1,6,1,Attchd,1965,2,502,2008,179900
1087,5001,Pave,Inside,7,5,2007,2008,1314,1314,0,1314,2,0,2,1,6,1,Attchd,2008,2,626,2009,230000
1088,11932,Pave,FR2,8,5,2007,2008,1580,1580,0,1580,2,0,3,1,7,0,Attchd,2008,3,830,2008,235128
1089,9120,Pave,Inside,6,6,1974,1974,901,943,933,1876,2,1,4,1,8,1,Attchd,1974,2,540,2008,185000
1090,2280,Pave,Inside,6,5,1978,1978,855,855,601,1456,2,1,3,1,7,1,Attchd,1978,2,440,2010,146000
